text,label
High Tech Director of Business Development *selling consulting services* #Oracle #Microsoft #SAP #SanFrancisco #jobs http://t.co/OWf25yJB,2
High Tech Director of Business Development *selling consulting services* #Oracle #Microsoft #SAP #SanFrancisco #jobs http://t.co/OWf25yJB,1
High Tech Director of Business Development *selling consulting services* #Oracle #Microsoft #SAP #SanFrancisco #jobs http://t.co/OWf25yJB,2
RT @WindowsFrance: Avec OmniTouch faites de n'importe quelle surface un Ã©cran tactile http://t.co/kBP15kTt #Microsoft #OmniTouch,1
RT @WindowsFrance: Avec OmniTouch faites de n'importe quelle surface un Ã©cran tactile http://t.co/kBP15kTt #Microsoft #OmniTouch,0
RT @WindowsFrance: Avec OmniTouch faites de n'importe quelle surface un Ã©cran tactile http://t.co/kBP15kTt #Microsoft #OmniTouch,2
RT @WindowsFrance: Avec OmniTouch faites de n'importe quelle surface un Ã©cran tactile http://t.co/kBP15kTt #Microsoft #OmniTouch,2
"Boy could @apple make it any harder to put my purchased music from the cloud on to my new macbook pro? """"You must authorize this computerâ€¦""""",3
"Boy could @apple make it any harder to put my purchased music from the cloud on to my new macbook pro? """"You must authorize this computerâ€¦""""",3
"Boy could @apple make it any harder to put my purchased music from the cloud on to my new macbook pro? """"You must authorize this computerâ€¦""""",3
"Boy could @apple make it any harder to put my purchased music from the cloud on to my new macbook pro? """"You must authorize this computerâ€¦""""",3
@ViviStephiee buscalo en #google..persona qe se comen a los conejos D:,1
@ViviStephiee buscalo en #google..persona qe se comen a los conejos D:,1
@ViviStephiee buscalo en #google..persona qe se comen a los conejos D:,1
@ViviStephiee buscalo en #google..persona qe se comen a los conejos D:,1
Surfactants pdf ebook: http://t.co/JlzvsR9f #google,1
Surfactants pdf ebook: http://t.co/JlzvsR9f #google,2
Surfactants pdf ebook: http://t.co/JlzvsR9f #google,1
Surfactants pdf ebook: http://t.co/JlzvsR9f #google,1
@csg122 http://t.co/TBxLrvin Hopefully you check twitter often enough to find this article. :D #google #ICS,0
@csg122 http://t.co/TBLrvin Hopefully you check twitter often enough to find this article. :D #google #ICS,0
@csg122 http://t.co/TBxLrvin Hopefully you check twitter often enough to find this article. :D #google #ICS,1
@csg122 http://t.co/TBxLrvin Hopefully you check twitter often enough to find this article. :D #google #ICS,0
I wish the Apple updater would stop trying to ram iTunes down my throat. I don't own a pissing iPhone @apple,3
I wish the Apple updater would stop trying to ram iTunes down my throat. I don't own a pissing iPhone @apple,3
I wish the Apple updater would stop trying to ram iTunes down my throat. I don't own a pissing iPhone @apple,3
I wish the Apple updater would stop trying to ram iTunes down my throat. I don't own a pissing iPhone @apple,3
Do the Creep #ahh @JokeAholic_P and @AmiraAldewick #google+dates,3
Do the Creep #ahh @JokeAholic_P and @AmiraAldewick #google+dates,1
Do the Creep #ahh @JokeAholic_P and @AmiraAldewick #google+dates,1
Do the Creep #ahh @JokeAholic_P and @AmiraAldewick #google+dates,1
I think @SchwastySmack needs to cool her roll on her #twitter game.,3
I think @SchwastySmack needs to cool her roll on her #twitter game.,2
I think @SchwastySmack needs to cool her roll on her #twitter game.,1
I think @SchwastySmack needs to cool her roll on her #twitter game.,3
RT @twandroid: Panoramas sur ICS ! #google #nexusprime,0
RT @twandroid: Panoramas sur ICS ! #google #neusprime,0
RT @twandroid: Panoramas sur ICS ! #google #nexusprime,1
RT @twandroid: Panoramas sur ICS ! #google #nexusprime,0
@ElieDzR aqui en casa escuchamdo musica en el #ipod y jodiendo en #twitter jaja #normal,1
@ElieDzR aqui en casa escuchamdo musica en el #ipod y jodiendo en #twitter jaja #normal,0
@ElieDzR aqui en casa escuchamdo musica en el #ipod y jodiendo en #twitter jaja #normal,1
@ElieDzR aqui en casa escuchamdo musica en el #ipod y jodiendo en #twitter jaja #normal,1
Fico manso os preÃ§os desses IPHONEsabsurdos R$ 2.500! Assim nÃ£o dÃ¡ FÃ­a @apple SÃ³ se eu fizesse programa na Beira Mar :(,1
Fico manso os preÃ§os desses IPHONEsabsurdos R$ 2.500! Assim nÃ£o dÃ¡ FÃ­a @apple SÃ³ se eu fizesse programa na Beira Mar :(,3
Fico manso os preÃ§os desses IPHONEsabsurdos R$ 2.500! Assim nÃ£o dÃ¡ FÃ­a @apple SÃ³ se eu fizesse programa na Beira Mar :(,1
Fico manso os preÃ§os desses IPHONEsabsurdos R$ 2.500! Assim nÃ£o dÃ¡ FÃ­a @apple SÃ³ se eu fizesse programa na Beira Mar :(,1
Goin to bed #GOODNIGHT #TWITTER,2
Goin to bed #GOODNIGHT #TWITTER,2
Goin to bed #GOODNIGHT #TWITTER,1
Goin to bed #GOODNIGHT #TWITTER,2
#Google go went gone..server issues! first time since ages...now my faith in Tech. from #RIM to #Microsoft has been completely lifted,3
#Google go went gone..server issues! first time since ages...now my faith in Tech. from #RIM to #Microsoft has been completely lifted,3
#Google go went gone..server issues! first time since ages...now my faith in Tech. from #RIM to #Microsoft has been completely lifted,3
#Google go went gone..server issues! first time since ages...now my faith in Tech. from #RIM to #Microsoft has been completely lifted,3
SerÃ¡ que antes de tener #Twitter le decÃ­a a la gente cuanta cosa se me ocurriera?,1
SerÃ¡ que antes de tener #Twitter le decÃ­a a la gente cuanta cosa se me ocurriera?,2
SerÃ¡ que antes de tener #Twitter le decÃ­a a la gente cuanta cosa se me ocurriera?,1
SerÃ¡ que antes de tener #Twitter le decÃ­a a la gente cuanta cosa se me ocurriera?,1
#JustBecause you got a few followers on #twitter don't make you a celebrity,1
#JustBecause you got a few followers on #twitter don't make you a celebrity,3
#JustBecause you got a few followers on #twitter don't make you a celebrity,1
#JustBecause you got a few followers on #twitter don't make you a celebrity,1
Ta medio tela hoy el #twitter #twitteroff & goodnight 4 everyone!,1
Ta medio tela hoy el #twitter #twitteroff & goodnight 4 everyone!,2
Ta medio tela hoy el #twitter #twitteroff & goodnight 4 everyone!,1
Ta medio tela hoy el #twitter #twitteroff & goodnight 4 everyone!,1
Hasta el #queque de tarea pero heme aqui en #twitter y #FB jijijiji ya falta menos para terminar #thanksGod,1
Hasta el #queque de tarea pero heme aqui en #twitter y #FB jijijiji ya falta menos para terminar #thanksGod,1
Hasta el #queque de tarea pero heme aqui en #twitter y #FB jijijiji ya falta menos para terminar #thanksGod,1
Hasta el #queque de tarea pero heme aqui en #twitter y #FB jijijiji ya falta menos para terminar #thanksGod,1
#Twitter #NYERRR,1
#Twitter #NYERRR,1
#Twitter #NYERRR,1
#Twitter #NYERRR,1
RT @jblank23: #Microsoft Turns Your Body Into A Touchscreen @PSFK: http://t.co/GMT9sLfN via @AddThis,2
RT @jblank23: #Microsoft Turns Your Body Into A Touchscreen @PSFK: http://t.co/GMT9sLfN via @AddThis,0
RT @jblank23: #Microsoft Turns Your Body Into A Touchscreen @PSFK: http://t.co/GMT9sLfN via @AddThis,2
RT @jblank23: #Microsoft Turns Your Body Into A Touchscreen @PSFK: http://t.co/GMT9sLfN via @AddThis,2
Yellowgate? Some iPhone 4S Users Complain of Yellow Tint to Screen http://t.co/uaqrxTNk @apple @iphone4s,3
Yellowgate? Some iPhone 4S Users Complain of Yellow Tint to Screen http://t.co/uaqrTNk @apple @iphone4s,3
Yellowgate? Some iPhone 4S Users Complain of Yellow Tint to Screen http://t.co/uaqrxTNk @apple @iphone4s,3
Yellowgate? Some iPhone 4S Users Complain of Yellow Tint to Screen http://t.co/uaqrxTNk @apple @iphone4s,3
@DickCostolo says daily #twitter signups have TRIPLED since the new @apple #iphone4S came out,0
@DickCostolo says daily #twitter signups have TRIPLED since the new @apple #iphone4S came out,0
@DickCostolo says daily #twitter signups have TRIPLED since the new @apple #iphone4S came out,0
@DickCostolo says daily #twitter signups have TRIPLED since the new @apple #iphone4S came out,0
RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/gVbdhLiu by @MeghanKel,2
RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/gVbdhLiu by @MeghanKel,0
RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/gVbdhLiu by @MeghanKel,2
RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/gVbdhLiu by @MeghanKel,2
El dia de hoy esta muy flojo el #Twitter qe pasaa DDDDDDDD: la apocalipsis ok no jaja,1
El dia de hoy esta muy flojo el #Twitter qe pasaa DDDDDDDD: la apocalipsis ok no jaja,3
El dia de hoy esta muy flojo el #Twitter qe pasaa DDDDDDDD: la apocalipsis ok no jaja,1
El dia de hoy esta muy flojo el #Twitter qe pasaa DDDDDDDD: la apocalipsis ok no jaja,1
RT @IAmDkT: The only letdown of the Samsung Galaxy Nexus phone is the 5.0 MP Camera. #ICS #Samsung #SamsungGalaxyNexus #SGN #Android #Google,0
RT @IAmDkT: The only letdown of the Samsung Galay Neus phone is the 5.0 MP Camera. #ICS #Samsung #SamsungGalayNeus #SGN #Android #Google,0
RT @IAmDkT: The only letdown of the Samsung Galaxy Nexus phone is the 5.0 MP Camera. #ICS #Samsung #SamsungGalaxyNexus #SGN #Android #Google,2
RT @IAmDkT: The only letdown of the Samsung Galaxy Nexus phone is the 5.0 MP Camera. #ICS #Samsung #SamsungGalaxyNexus #SGN #Android #Google,0
WOW DOGS!! @Apple w/Starr earlier - upstairs in the huge soho store and all of a sudden she sprung to attention... http://t.co/b2PLMYVD,2
WOW DOGS!! @Apple w/Starr earlier - upstairs in the huge soho store and all of a sudden she sprung to attention... http://t.co/b2PLMYVD,0
WOW DOGS!! @Apple w/Starr earlier - upstairs in the huge soho store and all of a sudden she sprung to attention... http://t.co/b2PLMYVD,1
WOW DOGS!! @Apple w/Starr earlier - upstairs in the huge soho store and all of a sudden she sprung to attention... http://t.co/b2PLMYVD,2
Everything Can Be A Digital Surface Now Courtesy Microsoft Carnegie Mellon http://t.co/6S7pKbjI #microsoft #carnegiemellon,0
Everything Can Be A Digital Surface Now Courtesy Microsoft Carnegie Mellon http://t.co/6S7pKbjI #microsoft #carnegiemellon,2
Everything Can Be A Digital Surface Now Courtesy Microsoft Carnegie Mellon http://t.co/6S7pKbjI #microsoft #carnegiemellon,2
Everything Can Be A Digital Surface Now Courtesy Microsoft Carnegie Mellon http://t.co/6S7pKbjI #microsoft #carnegiemellon,2
Quit acting all hard. It's only #twitter,1
Quit acting all hard. It's only #twitter,2
Quit acting all hard. It's only #twitter,1
Quit acting all hard. It's only #twitter,1
RT @dansaap: At the #VMworld party looks good but I wonder who are the better dancers #VMware or #Microsoft employees!,2
RT @dansaap: At the #VMworld party looks good but I wonder who are the better dancers #VMware or #Microsoft employees!,0
RT @dansaap: At the #VMworld party looks good but I wonder who are the better dancers #VMware or #Microsoft employees!,2
RT @dansaap: At the #VMworld party looks good but I wonder who are the better dancers #VMware or #Microsoft employees!,2
Facebook is becoming trashier and trashier #twitter,3
Facebook is becoming trashier and trashier #twitter,3
Facebook is becoming trashier and trashier #twitter,3
Facebook is becoming trashier and trashier #twitter,3
#Google How to Play Texas Holdem Poker for Newbies : Texas Holdâ€™em Poker: The River: Discover poker t... http://t.co/9E7WLKvG #wikileaks,1
#Google How to Play Teas Holdem Poker for Newbies : Teas Holdâ€™em Poker: The River: Discover poker t... http://t.co/9E7WLKvG #wikileaks,2
#Google How to Play Texas Holdem Poker for Newbies : Texas Holdâ€™em Poker: The River: Discover poker t... http://t.co/9E7WLKvG #wikileaks,1
#Google How to Play Texas Holdem Poker for Newbies : Texas Holdâ€™em Poker: The River: Discover poker t... http://t.co/9E7WLKvG #wikileaks,1
Estudio: Microsoft vende mÃ¡s http://t.co/1VfC5PH1 #microsoft #tecnologia #tic #IT,1
Estudio: Microsoft vende mÃ¡s http://t.co/1VfC5PH1 #microsoft #tecnologia #tic #IT,0
Estudio: Microsoft vende mÃ¡s http://t.co/1VfC5PH1 #microsoft #tecnologia #tic #IT,1
Estudio: Microsoft vende mÃ¡s http://t.co/1VfC5PH1 #microsoft #tecnologia #tic #IT,1
Steve Ballmer slams Android #microsoft #steveballmer http://t.co/GQqyQbaG #neowin,0
Steve Ballmer slams Android #microsoft #steveballmer http://t.co/GQqyQbaG #neowin,3
Steve Ballmer slams Android #microsoft #steveballmer http://t.co/GQqyQbaG #neowin,1
Steve Ballmer slams Android #microsoft #steveballmer http://t.co/GQqyQbaG #neowin,2
Your face unlocks the phone as facial recognition replaces a traditional pass code. #Google Nexus Prime smartphone,2
Your face unlocks the phone as facial recognition replaces a traditional pass code. #Google Neus Prime smartphone,0
Your face unlocks the phone as facial recognition replaces a traditional pass code. #Google Nexus Prime smartphone,2
Your face unlocks the phone as facial recognition replaces a traditional pass code. #Google Nexus Prime smartphone,2
CLOUD NEWS - Infosys boosts its cloud solution with Microsoft partnership - http://t.co/RNHzqjGR - @Infosys #cloud #microsoft #azure,0
CLOUD NEWS - Infosys boosts its cloud solution with Microsoft partnership - http://t.co/RNHzqjGR - @Infosys #cloud #microsoft #azure,0
CLOUD NEWS - Infosys boosts its cloud solution with Microsoft partnership - http://t.co/RNHzqjGR - @Infosys #cloud #microsoft #azure,1
CLOUD NEWS - Infosys boosts its cloud solution with Microsoft partnership - http://t.co/RNHzqjGR - @Infosys #cloud #microsoft #azure,0
@melo_gabby Sao os assuntos mais comentados do mundo no #Twitter. Mas o que eu queria que vc visse nao ta mais la.,1
@melo_gabby Sao os assuntos mais comentados do mundo no #Twitter. Mas o que eu queria que vc visse nao ta mais la.,2
@melo_gabby Sao os assuntos mais comentados do mundo no #Twitter. Mas o que eu queria que vc visse nao ta mais la.,1
@melo_gabby Sao os assuntos mais comentados do mundo no #Twitter. Mas o que eu queria que vc visse nao ta mais la.,1
@Marbelle30 ...Esta familia de #twitter cada vez crece mas y mas rÃ¡pidamente estas en 71.406 seguidores y estoy seguro que serÃ¡n muchos mas.,1
@Marbelle30 ...Esta familia de #twitter cada vez crece mas y mas rÃ¡pidamente estas en 71.406 seguidores y estoy seguro que serÃ¡n muchos mas.,1
@Marbelle30 ...Esta familia de #twitter cada vez crece mas y mas rÃ¡pidamente estas en 71.406 seguidores y estoy seguro que serÃ¡n muchos mas.,1
@Marbelle30 ...Esta familia de #twitter cada vez crece mas y mas rÃ¡pidamente estas en 71.406 seguidores y estoy seguro que serÃ¡n muchos mas.,1
@apple please bring back the old Siri app for us old school iPhone 3 users!,3
@apple please bring back the old Siri app for us old school iPhone 3 users!,3
@apple please bring back the old Siri app for us old school iPhone 3 users!,2
@apple please bring back the old Siri app for us old school iPhone 3 users!,3
Oef..#Microsoft trapt Google Toolbar uit #Skype http://t.co/m2...,1
Oef..#Microsoft trapt Google Toolbar uit #Skype http://t.co/m2...,1
Oef..#Microsoft trapt Google Toolbar uit #Skype http://t.co/m2...,2
Oef..#Microsoft trapt Google Toolbar uit #Skype http://t.co/m2...,1
I â™¥ @Apple http://t.co/a8on3IAa,0
I â™¥ @Apple http://t.co/a8on3IAa,0
I â™¥ @Apple http://t.co/a8on3IAa,0
I â™¥ @Apple http://t.co/a8on3IAa,0
RT @NeowinFeed: Steve Ballmer slams Android #microsoft #steveballmer http://t.co/GQqyQbaG #neowin,2
RT @NeowinFeed: Steve Ballmer slams Android #microsoft #steveballmer http://t.co/GQqyQbaG #neowin,2
RT @NeowinFeed: Steve Ballmer slams Android #microsoft #steveballmer http://t.co/GQqyQbaG #neowin,2
RT @NeowinFeed: Steve Ballmer slams Android #microsoft #steveballmer http://t.co/GQqyQbaG #neowin,2
Is #Google Down? http://t.co/wFrzKYsN via @Ejunkie Good for #Bing #Microsoft â€™s investments paying off,2
Is #Google Down? http://t.co/wFrzKYsN via @Ejunkie Good for #Bing #Microsoft â€™s investments paying off,2
Is #Google Down? http://t.co/wFrzKYsN via @Ejunkie Good for #Bing #Microsoft â€™s investments paying off,2
Is #Google Down? http://t.co/wFrzKYsN via @Ejunkie Good for #Bing #Microsoft â€™s investments paying off,2
"This is better than *every* magazine having their own #app! @EatMagazine @Apple supports magazines. #Ipad upgrade adds """"Newsstand"""" #app",0
"This is better than *every* magazine having their own #app! @EatMagazine @Apple supports magazines. #Ipad upgrade adds """"Newsstand"""" #app",0
"This is better than *every* magazine having their own #app! @EatMagazine @Apple supports magazines. #Ipad upgrade adds """"Newsstand"""" #app",0
"This is better than *every* magazine having their own #app! @EatMagazine @Apple supports magazines. #Ipad upgrade adds """"Newsstand"""" #app",0
RT @mpastrana: RT @apple no pasa nada todo esta bien no pasa nada todo esta en orden http://t.co/zwECWhD,1
RT @mpastrana: RT @apple no pasa nada todo esta bien no pasa nada todo esta en orden http://t.co/zwECWhD,1
