text,opinion
#Google станет еще безопаснее http://t.co/rXRcc1MB,3
If #Apple came out with gaming console (ala Xbox 360) that blew the current players out of water #Microsoft and #Sony would be in trouble,2
#MichaelJakcsonQuiñonez wowo ya es un tema muy comentado en #twitter,3
Ha! The demo fail is still resonating.. Kinda funny but on a global scale. Cool feature though! #android #google #galaxynexus,0
Microsoft explains new improvements in Windows 8 Start screen search: http://t.co/cxovk5WW #buildingwindows8 @buildwindows8 #tech #microsoft,2
Thanks Android for admitting you're ugly. New font is a good start! #ics #google,1
Watching podcast of Steve Jobs & Bill Gates at 07 D5. Gates sucks at tech predictions! All talk #Apple #Microsoft,1
Is #Nokia chief executive a #Microsoft mole? http://t.co/jkOTcrMb Stephen Elop accused of destroying Nokia so Microsoft can buy it cheap.,1
RT @jeffbullas: What Is A #Facebook “Like” Worth For Your Business? http://t.co/BsT25W2u #SMM #SocialMedia #Twitter,2
YA SE PRENDIO LA MECHA ENTRE MEXICO vs ECUADOR #TWITTER! EL PARTIDO TERMINO PRENDIDO Y AHORA POR #MichaelJacksonQuiñonez LO CREEN OFENSIVO!!,3
#Patent Wars: #Google vs. #Samsung vs. #Apple vs. #Motorola vs. #Microsoft vs. #Oracle - http://t.co/PjxURwrp,2
This twitter shit is funny and entertaining ... I haven't did shit all day but my fingers are hurting #twitter,2
@MSPartners can join: Small Business Specialist Community (SBCS) http://t.co/IlQPKEz0! #Microsoft #MPN,2
#uberSocial on #blackberry #crackberry is better than the actual #twitter site. It's wack on the iphone. #CoolStoryBro,0
Unmindful Ballmer collects half a billion doesn't say thank you. http://t.co/lwtpXejo #android #google #microsoft,1
RT @Pocketlint: Ballmer on Nokia: Really looking forward to bunch of new devices next week http://t.co/xjUwssZs #wp7 #nokia #Microsoft,0
I don't get it. Instead of @apple dropping the 16GB iPhone 4 down to $99 they release an 8GB one for $99???,1
#Samsung Galaxy Nexus is now confirmed http://t.co/v4LR34p3 #googlenews #mobile #android40icecreamsandwich #google,2
#Win an @Apple iPod Touch from @Mommy_gaga get the @Pampers Hello World Baby Memories App! http://t.co/YUydxo1t #PampersHelloApps,0
@brady I am surprised @apple did not think of/anticipate that......,1
Google Reveals the Details of Android OS 4.0 Samsung Galaxy Nexus http://t.co/KyxuNP8I #google #android #samsung,2
@jpobrien11 or windows bridge for windows phones and don't try and pretend apple didn't steal the notification bar from #google #droidtweets,1
9% now on my second full charge of the day. Pissed @Apple,1
A Dormir.! #Twitter OFF,2
#Microsoft Lync crash issue on #Mac OS x 10.7.2 [Fixed] - http://t.co/YZhCdgFP,0
“@Free_Nuttball #fuckyoumean #Pittsburgh don't got the best #twitter.”,1
Si eso pasa cierro mi cuenta de #twitter! D':,3
Pelado con la tecnologia iria a pegarle una piña a #BillGates. Odio a #Microsoft.,3
@apple #apple One thing I hater about this #mouse the #buttery finish so fast am not #happy now #macworld @macworld http://t.co/5Uh4a4Vt,1
#Twitter'sMalfunctioningAgain,1
#Android #Google Android Beam makes NFC for more than paying for things http://t.co/dxrbxjkB #DhilipSiva,0
@JarjarTee @apple That's really good. Makes you happy to pay the infamous @apple tax :),0
ô negocio parado aqui tá o #msn e o #twitter,3
RT @packard_bell: #Microsoft presenta un teclado #touch sobre cualquier superficie http://t.co/mU1FdIhF,3
#Microsoft - Lanzara nueva tecnologia #Omnitouch que usa #Kinect: Si la tendencia son las pantallas touch o ""Mul... http://t.co/A4aSHlF6,3
RT @bytenow: The next pure #Google phone is the #Galaxy #Nexus by #Samsung. It's fast and has a nice screen - http://t.co/9RwvaUkq,0
I love the messages and emails on display at the ice cream sandwich event..""Peanuts are neither peas nor nuts. Discuss"" #samsung #google,0
Okay its officially a #sausagefest here @thursdays it really makes no sense based on the feedback from #google?? Moving on...,1
@mcp111 @apple @AppStore Why are you asking us? Apple don't read messages on Twitter... and Apple aren't @Apple either,1
Sleep. Finally. #Twitter,2
Quieres un buen antivirus para tu Compu? Aquí esta la solución: http://t.co/lNmMiWaZ Antivirus de #Microsoft,3
@hiarly iae meu brother .. min siga ae no #twitter .. ta lembrado de min né ?,3
@jonsibley Actually the @Apple mouse is pretty sweet man.,0
@stephaknee7 omfg so #excited you are on #twitter baby now i can send you love #tweets !!,0
[iPad] iPad 1. Generation generalüberholt ab 389 € @Apple http://t.co/tOv1xKQ8,3
Telegraph reports that the biggest threat to #facebook is its power users have shifted to #twitter or #google+ http://t.co/JHdTYKCV,1
Dear #twitter Now that we all know I'm awesome could you write me a new ""all about me"" for my profile because really you do know me best.,2
RT @robertodesign: #SMAU Milano & #I9 domani un posto in prima fila!Vi aspetto 11:30 area sessioni tecniche #Microsoft stay tunef!,3
Buenas noches para todos felices sueños muuaahhzz!!! gunaiiii #twitter,3
@BrianMincey @apple the chipsets tear through battery life. Coworker has a htc thunderbolt that he gets about 3 hours of life.,2
RT @DominicanDroids: Cuando 2 grandes se unen #Samsung y #Google... Estas cosas son las que pasan... #GalaxyNexus,3
RT @TheCloudNetwork: #Microsoft #Cloud Steve Ballmer At Web 2.0: Microsoft CEO Disses Android iPhone: According to GeekWire Ba... http ...,2
Steve Ballmer people need to be computer scientists to figure out how to use #Android phones | @Telegraph http://t.co/B5X0SDgp #Microsoft,1
Ice cream sandwich really #google?,2
#Twitter'OFF :| GN'♥,2
meu #twitter sem graça . boa noite e beijos :9,3
Two Extremes of Touch Interaction #Microsoft #future #fb http://t.co/Di9QkGa5,2
Nexus S will get Ice-Cream Sandwich too - #Google - http://t.co/Igq9kdIL #android #samsung #ics,2
#twitter off me llama mi camita jajaja..,3
Geek Fact for October 19th - 1998: U.S. Department of Justice antitrust case against #Microsoft began. #geekfact,2
Et de 3 #fails mais au moins c'est du vrai direct #google #nexusprime,1
The Perks of Working at #Google #Facebook #Twitter and More [INFOGRAPHIC] http://t.co/ktK62gVq #sm #socialmedia #redessociales,2
Guess I'm addicted to #Twitter! Writing the answers to 15 marks University exam questions in less than 140 characters! :P,2
RT @extremejohn Stuck on Facebook? I’m so sorry. http://t.co/JcJBfZ8W #Twitter #Google #Facebook,3
wow - #Microsoft tech turns your body into a touchscreen http://t.co/5hVBC5Bm via @PSFK,0
@apple I committed to your cloud storage iDisk and now it's raining :-( so soon no more iDisk. Any plans for a new service for storage?,1
#Android Beam 好像很厲害！#Google #ICS,3
RT @rdingwell: .@Apple has a record quarter and because a bunch of professional guessers (aka analysts) wanted more its a disappointmen ...,1
@apple So I went to the 5th Ave store and was told I could wait about 4 hours to get a 4S. Needless to say I'm back at the hotel relaxing.,1
I would also like ice Cream Sandwich on my phone #google #android http://t.co/uTHuUECJ,0
By far the worst experience upgrading out of any version of iOS @apple #iOS5,1
Estava ali na #MICROSOFT tomando um cafezinho :D,3
Dear @apple My new Air is now a notbook since your update killed #wifi #bug #destroying #productivity,1
#Twitter Jogo de Brasil x Argentina em Guadalajara é destaque no Twitter - Terra Brasil http://t.co/8kak5aO7,3
What do we have to do to get Flash on #iPad? @Apple please please please change your mind. Thank you in advance! @kusi_sk @PeterNemcok,1
One word - #wow. RT @jldavid iPhone 4S First Weekend Sales Top Four Million: http://t.co/Zx5Pw0GT (via @apple),0
#Android #Google Android 4.0 Ice Cream Sandwich – All New Core Applications Overview http://t.co/XLtT7Wr9 #DhilipSiva,2
A Web service developed by #Microsoft Research lets people curate their own personal history | http://t.co/TYAdzHQx,2
on that @Apple shit hard change my twitter name to @_iFynest,1
@Apple your service experience is really fucking slipping (except for cute eyelash batting girlies). (@ Apple Store) http://t.co/dOHDEnMg,1
Un teclado tactil para cualquier superficie.. http://t.co/SQXjkJAo #microsoft,3
#Twitter to Reformat All URLs With T.co http://t.co/jnmnbs9W,3
I love #twitter #twitterswag,0
#Android #Google Samsung Galaxy Nexus launching in US Europe and Asia this November http://t.co/NLdTU5oY #DhilipSiva,2
@ferchowii @Adr_Mart_Com @Apple no tengo,3
@apple http://t.co/2YcsCG68 via @donorschoose,2
@xwordy iCloud was new; I didn't need weather or stocks but they were there pre #ios5 so I'm not hopeful that this will help @apple,1
is it just me or do other people miss the iPod symbol on the iPhone? I had the first iPod it's what I relate to @apple #ios5 #nostalgia,2
I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free give it a try. http://t.co/eKh5JmGp,2
I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free give it a try. http://t.co/aik96UXm,2
RT @Jadishmedia: La última campaña de Microsoft es una “sopa boba” que vende todo y nada a la vez http://t.co/xOmLCEgl #marketing #microsoft,3
サムスン、Googleと共同でGoogleリファレンス機「Galaxy Nexus」を正式発表、11月に世界各地で発売 http://t.co/zwSUFuez #androidjp #samsung #google #galaxynexus,3
@Motorola is the Best Android-powered company that is going against @Apple.,0
Steve Ballmer slams Android #microsoft #steveballmer http://t.co/wfSSexks,0
#twitter Adam Levine Takes Aim at 'Evil' Fox News Starts Twitter Spat http://t.co/dZmPhbut #tweezard,2
CEO Microsoft: Kami Beruntung Tak Akuisisi Yahoo http://t.co/Viy6W6Z0 #Microsoft,3
Chill lol RT @apple: 😂😂😂😂😂😂😂😂 RT @Styl_Standin: What is imessage??,2
Sometimes I get so lost in #twitter that I end up living vicariously through other people #massconfusion,0
RT @TalkYo_ISH: Dear @Apple Can We Get Some Afro-American Emoticons? -Management,1
Tips to make #Google always #crawl your #website http://t.co/SVYSckH7,2
Deiixando o #twitter BOA NOITE a todos qual quer coisa só chamarem no facebook! http://t.co/LOeZAYeE #FUI,3
SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator -- Posts on Twitter,0
#Twitter Im coming home Im coming home tell the world that Im coming home lls,2
@Apple can't send me an iPhone preordered 1hr after launching but they cans send 5 or 10 to all the jackasses who want to shoot or blend 'em,1
Noticed how @apple has added the like & tweet icons on their page? http://t.co/PZoNZeC8 #like #facebook #tweet,2
What could a bookcase look like in 10 years...maybe this? http://t.co/i6YWQ7oR #google #books,2
tempat asik buat curhat #twitter,3
Cool!! #google #win RT: @a1arte: Google y Samsung lanzan oficialmente el Galaxy Nexus con Android Ice Cream Sandwich http://t.co/kE0dFNQL,3
Microsoft applies for celebrity search patent #microsoft #bing http://t.co/7kAorRKZ,2
#Facebook esta asustado porque #twitter viene arrasando...,3
http://t.co/k8RQwXty para que descargues apps para tu dispositivo #iOS de @Apple.,3
RT @AL_HASHEMY: يبدو ان طفرة الاجهزة الالكترونية القادمة ستكون بقيادة موتورولا ،، لاسيم بعد استحواذ قوقل عليها. #google #motorola #moto,3
RT @DicasECommerce_: Use o Twitter Profissionalmente! ~ Dicas E-Commerce e Renda Extra!: http://t.co/k6yAfacy #Twitter #Blog #Ecommerce ...,3
#Microsoft entdeckt den Verbraucher | @TechFieber | Smart Tech News. Hot Gadgets. http://t.co/CrQ86Fvu,3
Omni Touch Screen System: going beyond the ""touch screens"" http://t.co/aROkfnOS #Featured #Tech&amp;Gadgets #Microsoft #Omnitouch,2
Took me months to decide but tonight I have chosen #google over Amazon S3 for image storage solution.,0
China Machado I was googling earlier the women that resembles my momma) #iphoneartists #conceptualart #google http://t.co/TZvjaQlI,2
@loribooLIVE like Manny from degrassi (: #google her !,3
Microsoft bitchslaps VMware in new paper - #Microsoft calls out #VMware for bogus benchmark numbers - http://t.co/dBsMa1Pb,3
Hoe is het zover kunnen komen: #microsoft stuurt mij nieuwsbrieven waar outlook van vastloopt ^o) #newsletters,3
Thinking more I want Android to do an iMessage service & for @Google & @Apple to interconnect. They would if the cared about their users.,1
#Microsoft y Yahoo extienden su garantía de anuncios hasta el 2013 http://t.co/xAKls4gC,3
#SPOED! Op zoek naar een #Support #Engineer! #HBO #Microsoft #sharepoint #SQL! Ben jij analytisch/klantgerich… (cont) http://t.co/5VqqQABY,3
@pnt21 ドンマイー@(・●・)@Apple社保証薄いから気をつけてね,3
""@SamsungMobileCA: Raise your hand if you now want an #Android4 #IceCreamSandwich powered #GALAXYNexus phone! #Google #Samsung""-I do!,0
Blog Post: Cool Tool : Microsoft Mouse Without Borders. http://t.co/uM860jFh #Tools #Utilities #microsoft,0
#Siri is kinda slow tho impressed it got my accent and commands first time out. @apple,1
RT @Formateate: Tendremos nueva interfaz de #google #calendar,3
Vincent Mugambi #Microsoft takes us through #WP app,2
BuzZz...: Google Wallet Introduction Video http://t.co/Q00gYwQH #Google #Wallet,2
.. downloading CTP3 of #Microsoft #SQL2012 to play around ...http://www.microsoft.com/sqlserver/en/us/default.aspx,2
RT @deolindoo: viva #Microsoft o #google para e copiar a #apple e copia o #wp7 de tao bom que é. Incrivel como a interface metro esta ali,3
How much house can i afford #Google,2
#Infosys #Microsoft team up to offer #cloud #services - http://t.co/9dEVf9Tz,2
I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free give it a try. http://t.co/nvNns7VR,0
Buenas noches #twitter,2
Now I that i know god exists realisation dawns on me that he hates me #Microsoft #ICPC,1
@ford should have teamed up with @Apple instead of @microsoft to make this SYNC system in my new focus. Car is sweet SYNC is #EpicFail,1
Just Been To The Future And Back lol... Just Watch Something Happening Tomorrow Morning! #Google #Android,0
#Twitter donde las peleas entre personas son mas comunes que frutas en un mercado.,3
RT @SPIEGELONLINE: Wie ist es #Apple gelungen seinen größten Rivalen #Microsoft endgültig abzuhängen? Der @guardian erklärt's http://t. ...,3
#Kinect -projector makes all surfaces touchscreen #ar #touch #microsoft #xbox360 #gaming #games http://t.co/67CMvCki,2
For all the bookworms out there! http://t.co/Mx2bMy3o #Google’s Infinite Bookcase: An Abstract Browser For Limitless Libraries #technews,2
Belle le magliette che diamo a #SMAU in #Microsoft http://t.co/mU5iHlQi,3
@LennyDubz you do know that @apple is not the company. and why u blasting me on #twitter???,2
RT @tatn: #Google #Samsung unveil Ice Cream Sandwich-powered Galaxy Nexus http://t.co/qtiCdIvd via @CNET #Android,2
@coatgal @apple Paul had a chat with an advisor explained the problem : cost £120 repair !! BUT wait for it drumroll . . . .,1
#microsoft @diggita Microsoft - Bill Gates in tribunale: sotto accusa Windows 95 (isarenas) http://t.co/nXDd3dCZ,3
#SEO Tip:Examine #Google #Analytics reports frequently.Check the conversion and bounce rate+analyze traffic sources,2
http://t.co/PUJYV9c0 With friends like #Billgates and #steveballmet at #microsoft who needs enemies ;-),2
Do wish @hudl would come up with a native @apple Mac version of their video editor especially with HD video. But love everything @hudl,0
#twitter تويتر حيث تنتقل الثرثرة من اللسان الى الاصابع,3
Android 4.0 SDK now available #google #android http://t.co/TBtuewi1,2
#TWITTER OFF.,1
RT @rianru: #Google и #Samsung представили новую версию операционной системы - Android 4.0 Ice Cream Sandwich http://t.co/5baK0OdJ,3
“@NoVaTyler: @Foreverfit4u amazing how quickly apple went down the poop tube” It couldn't have 2do w/operator error! #sarcasm Still ❤ @apple,0
RT @tomkeene Thx @instagram Thx @apple #hypo #D-76 #tri-x http://t.co/BPPJwncp,0
Bueno... #twitter OFF ! .... Mañanaa a casa ensamble con @NatiiGutiierrez & @pinkangel_26. :D !! Bona Noche ♥ :),3
#Ballmer On Not Buying #Yahoo: “Sometimes You’re Lucky” via @techcrunch http://t.co/MrjkOXnO #Microsoft,2
#Microsoft delivers developer preview of Roslyn compiler as a service http://t.co/5yup4iMK,2
RT @AHennessyWorld: #Twitter I apologize 4 being out of line regardless what sum1 does I promise 2 remain humble keep it from public ey ...,2
@Jake_Gyllenhaal So you've made up with @Apple?,2
#Google и #Samsung представили новую версию операционной системы - Android 4.0 Ice Cream Sandwich http://t.co/XhbCkQ9t,3
Gonna Crash Out Pretty Tired Night #Twitter&lt;3,2
RT @MizzSpicey: #TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @Only1DeejayER &lt;&lt; oooh ...,3
@iPhonologo si vi el evento pero si hay algo en lo que #google es bueno es en reportes .... analytics es genial,3
#stage #Toulouse #Microsoft #net #SuperBoîte #Win8 #geeks = http://t.co/7UHSLQII (Please RT ;),2
#iOS5 update submitted to @apple! Thanks for all the support!,0
A ver si me meto en la #adiccion esta de la #mierda de #twitter,3
RT @KanvasKings: 1 500 #followers on #Twitter and 2 500 #fans on #Facebook? Takeover imminent? #HellYeah. ALL SHIRTS JUST $15 til Monday!,2
I like #twitter,0
@5in_n_the_Air #GOOGLE time kml,2
Y termina el evento. #Android #Google #Samsung,3
Se tan arruinando mis audifonos d mi #iphone @apple quien me quiere regalar unos? http://t.co/56eeE9uY,3
#Microsoft India Webcast LIVE on Cloud Management with System Center App Controller Codename “Concero” http://t.co/TSYXWdKh #Cloud,2
Good To Read: Google steps up its privacy game launches Good To Know (ZDNet - Oct.18) #google http://t.co/qKthMjwo,2
#EEDAR report: half of HD console owners buying #DLC http://t.co/5tO4bS31 #business #microsoft #pc #playstation,2
Spend $499 at a Microsoft Store and Get a Free Windows Phone http://t.co/1zRhXnVd #wp7 #wp7dev #windowsphone #Microsoft,2
Video card on @Kimaris workstation died after just six months. So long @hp. Hello @apple.,1
todos quieren destruir a @blackberryhelp ves que estas en la mala @sebitasrodri mira que @apple ya tiene chat,3
#TRUE RT @ELDESTRIPAPUTAS YO SOY LO MAS CABRON QUE HA NACIDO EN #TWITTER .. QUIEN ES TWITTERO ANTIGUO LO SABE DESDE NOVIEMBRE DEL 2010,3
Online Music Industry is witnessing the astounding revolution. Can #Google manage to seal the supreme console? http://t.co/Jrc4qstJ,2
@majufedz @EliasMM me retiro otro dia compartimos nuestras #leccionesparalavida con el mundo de #twitter jajaja,3
.@chrispirillo Re. #twitter 1 402 239 positive opinions http://t.co/uUd7ea3v? vs. 688 546 negative http://t.co/Q7Kf5xKz?,2
Infinite Spiral Bookcase for #Google Books looks amazing interested to see where it is headed: http://t.co/RXWD6sN8,0
Ouch crash and burn. #Android facial recognition in #IceCreamSandwich didn't work during the presentation. http://t.co/6vsasZyT #Google,1
#Microsoft's Steve Ballmer attacks #Android phones (Telegraph) - http://t.co/9wbIy1Er,1
#Microsoft #Search Idea Could Let You Search Like Miley http://t.co/JoMucrMb,2
ja volto #twitter vou na cozinha .,3
@donchele vaya trabaje con #Google mejor jajajajajajajaj,3
#google #IceCreamSandwich #Samsung #Updates #Android | Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/eizExUn0,2
Parabéns #Google. Vocês humilharam o #iOS! #Android 4.0,3
RT@jeffbullas Twitters impressive numbers http://t.co/VJRSsfYn #Twitter #SMM #SocialMedia,0
#Polska #Apple #Torrent #Mac Free Download!!! #Microsoft Office 2011 Mac PL http://t.co/t2iC4z3F,2
hace unos días tenía 711 mensajes de e-mail lo que más quiero es leerlos todos acabo de ver y tengo 736 y lo peor #facebook & #twitter= 0,3
Bon. Reste plus qu'à voir ce que ça va donner IRL. #Google #NexusPrime #Android #ICS,3
@apple y u run out of 64gb iPhone!? Now I have to settle for 32gb. Saved 100$ though(: #content,2
#TeamFollowBack #iFollowBack #InstantFollowBack #Follow4Follow #network #tlow #twitter,2
@bitwizards I'm Chillin in #Microsoft Commons at #CIO Summit http://t.co/kj890KmF,2
have to finish faster the only way is to google it!!!! #google :D,0
@WesleyBackelant Indeed I survived #sqlpass #sqlkilt and a couple of vendor evenings :-) I spared #sqlkaraoke my great voice :-) #microsoft,0
#Polska #Apple #Torrent #Mac Free Download!!! #Microsoft Office 2011 Mac PL http://t.co/t2iC4z3F,2
iPhone 4S 8MP camera : It´s a SONY. http://t.co/njTHOi2x @sony @apple #apple #iphone4S #cameras,2
If you missed it : #Microsoft working on ‘PocketTouch’ device input through clothing http://t.co/eqz4HkNk,2
New Galaxy Nexus: App Improvements - New visual voicemail within the phone app #nexus #samsung #google #android bit.ly/nEJbyE,2
#Iphone5 can you please make The battery last longer thanks @Apple,1
Me acabo de dar cuenta que he pasado el #tuit numero 1000!!! #Twitter,3
@nokia Is #Nokia going to release their new #WindowsPhone in Norway this year? #WP7 #Microsoft,2
What's wrong with Siri today @apple,1
#Win an @Apple iPod Touch from @Mommy_gaga get the @Pampers Hello World Baby Memories App! http://t.co/fnbKNwmj #PampersHelloApps Ends10/21,2
これ、かなり気になりますね。 サムスン電子とグーグル、Android 4.0搭載の「GALAXY Nexus」 - ケータイ Watch http://t.co/39z9NL67 #docomo #samsung #android #google,3
#Android #Google Android 4.0 SDK now available http://t.co/HI1cQ2si #DhilipSiva,2
So @apple changed the look of their on/off toggle. I wonder how long it will take for all the hip web apps to follow...,2
RT @twandroid Messagerie vocale directement dans ICS #google #nexusprime,3
http://t.co/ONI0JX8B #Appleagagné #Apple versus #microsoft,3
#samsung #google #galaxynexus We got the lowdown after the Hong Kong press release check it out: http://t.co/OWhYR0YJ,2
Hinweis: kostenlose SEO-Infos http://t.co/d3WrYCUT #google,3
Nokia to reveal multiple Windows Phone devices next http://t.co/0CIUtecX #mobile #nokia #microsoft,2
ninguem desliga o 3g do celular -.- “@giuchavez: Olha aqui @apple: na proxima atualizaçao eu quero um atalho pra ligar/desligar a 3g Ok ...,3
#Android #Google Google officially announces Ice Cream Sandwich http://t.co/Ij292Ye3 #DhilipSiva,2
RT @dalmaer: WebGL infinite bookcase UI http://t.co/bvu1qtkT #google,2
Google Defaults to Encrypted HTTPS Searches for Logged In Users #Google http://t.co/6yFZvoxS,2
AsiaClassifiedToday Temasek to raise up to $800 million with bond offer - Straits Times: Tele... http://t.co/IaTj4kb9 #asia #google #biz,2
Android 4.0 Ice Cream Sandwich ya es oficial http://t.co/uZ7qqU1J #android #google #androidve #tecnologia #vendroid #usoandroid,3
Gotta love it #twitter,0
#YahooAnswers #Google y #Wikipedia son parte del staff de Dios lo sé.,3
oh. kita anak baru ni ya... ceritanya di #twitter ni ..,3
Screened by RepRisk – #Microsoft will undergo trial for its alleged anti-competitive practices @Microsoft,2
.@Apple has a record quarter and because a bunch of professional guessers (aka analysts) wanted more its a disappointment #wtf,1
si es ese dia voi a kumplir 2 años kon el #twitter :D,3
iPadのビジネス活用セミナー@Appleストア銀座なう。イシン（株）の高木さんを見にきたよ。,3
Galaxy Nexus #GalaxyNexus #Android #Google http://t.co/AWJHxwGT #followme,2
#Microsoft Pre-order Call of Duty: Modern Warfare 3 and get $20 off Xbox Live 12M Card $10 bounce back co.. http://t.co/3ov35Z3R,2
AsiaClassifiedToday: YHOO Q3 Conf Call: $20.4B Asian Assets $19.5B Market Cap - Barron's (bl... http://t.co/nc7hVH84 #asia #google #ads,2
Maybe #apple could use some of it's billions to do some good in the world?...oh wait that's what #microsoft does.,1
#Microsoft #Research y la Universidad #Carnegie #Mellon desarrollan #OmniTouch basado en #Kinect http://t.co/y2QzUjM7 #fb,3
Only people with names beginning with 'A' are getting mail this week (a la #Microsoft),2
RT @diegocambiaso: #Microsoft en el futuro: Kinect y su tecnología avanzada http://t.co/kjiGyuFr,3
RT @BuzzzIt: BuzZz...: Google Wallet Introduction Video http://t.co/Q00gYwQH #Google #Wallet,2
Follow me and I follow you!! @iOS5 @fansoflilwayne @follow @apple,2
SO I HAD HER MAKE A #TWITTER SHE'S HOT & SEXY EVERY ONE FOLLOW ONE 1 MA NEW FOLLOWER'S @Rocioo08 LEGOOO! ! !,2
Windows Phone News: Nokia Sony und kommende Updates - Windows-News: http://t.co/BlU7a24D #wp7 #nokia #microsoft,3
so. ja. Ich will das galaxy nexus. sofort! #google #samsung,3
RT @pretty_browniee: #oomf gone get it next week i promise! Man you better #Google tht!!!,2
#GoodNightPeople Hasta Mñn #Twitter :B,3
@Apple why my new iMac is so slow for web browsing? My previous Snow MB was faster! on the same Cable home network. Please help.,1
RT @whymicrosoft: Google’s Ad revenue for Q3 was 96% of total revenue. So are #Google customers the commodity being sold to advertisers?,1
RT @ishpconsult Der langsame Tod von SEO #Google -Suche für eingeloggte User verschlüsselt - http://t.co/SSdxjoWd,3
#Android #Google Samsung Galaxy Nexus Gallery http://t.co/wUnmSQL6 #DhilipSiva,2
@BrandonMiniman @Jaime_Rivera I'm an iOs user but the #ICS is awesome great job #google,0
Ahhhh mi #twitter no caaargaaaaaa!!!,3
Novo #Nick in #twitter. Hehe' (:,3
@apple @AppStore @ihelpline when r u going to provide the ability to password protect iPad email???,1
Believe it or not #political process is changing across all countries. Thanks to new social media #Facebook #twitter #google+,2
@sarahhjessica your seriously addicted 2 #twitter,2
el #twitter x cel no s!rve e$ un ascΘ(...),3
Loving these names. ""@Google Chases @Apple With Ice Cream Sandwich"" - http://t.co/u3LchmGD #mobile,0
Op weg 020 meeting #microsoft. Ben benieuwd naar stavaza MD traject people managers. Morgen vlieg ik USA voor reünie Class '86!!,3
Hé bien c'était cool d'attendre pour voir la conférence :-) j'ai envie du #nexus #prime de #google mnt et jouer avec #ICM #android 4.0,0
Samsung and #Google Announce Galaxy Nexus and #Android 4.0–Ice Cream Sandwich http://t.co/g6EOfUYY #news #android40,2
RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn,2
#Kinect Makes Learning Playful with Help from Sesame Street and National Geographic http://t.co/xQXP2uWx Genius idea ;) #Microsoft,0
Partage d'apps en NFC #google #nexusprime,2
RT @oli2be: For Twitter free speech is what matters — not real names. http://t.co/DAnykTjl /@factsandtools #Twitter #Google,2
#Microsoft announces two new Xbox 360 holiday bundles http://t.co/GgLwTSlT,2
@Brittjje #MICROSOFT,2
Ballmer says you need to be a computer scientist to use Android http://t.co/TlKWhOsd #android #android #microsoft,2
V. impressed w/ Image Composite Editor from @MSFTresearch for creating panoramas from individual images. http://t.co/SO7W7spn Tx #Microsoft!,0
@VSLive What is up with #ATT at #Microsoft? Full bars in one building and no service in another only 1000 or so feet away? #vslive,1
Alguien puede explicarme si #Android tiene un rayo de esperanza con algun otro smartphone o tablet frente a #Microsoft,3
RT @esmandau: BREAKING NEWS: Samsung Filtra Accidentalmente la foto del Galaxy Nexus http://t.co/vEgkjIfQ #Android #GalaxyNexus #Google,3
eo tenho a mania de entrar no #TWITTER i respondeeer as coisas ki mi mandão kkkkkkkkkkkkk,3
@learmonth @Cue improves iMessage + engages @Apple content partners' customers better http://t.co/hhkvlwFB with social activity messaging,2
#Google officially announces Ice Cream Sandwich http://t.co/8U9XMNz9 #smartphones #tablets #news #android,2
Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/qukDb5lb #google #mobile,2
the nice guy at the @apple store replaced my phone gratis when I showed him the hairline crack on the screen. thanks @apple,0
@apple out of respect I really do think the Apple logo should be revised to the one you have no doubt seen… http://t.co/xNKwgxme,2
Jet Car Stunts Xbox Live game for Windows Phone released http://t.co/O3hYxBxh #wp7 #xbox #microsoft,2
#Ballmer: We're Lucky #Microsoft Didn't Buy #Yahoo: http://t.co/oHbevXdP | #CEO #John #Steve #Web #acquisition #comment #conference,2
@LucindaDouglas Ja mooi he Lucinda dat doet #Microsoft goed. Blijk van #waardering en daarmee #verwachtingovertreffen,3
@thiagozito #Twitter #MsN #Orkut #Facebook & o Principal #Musicaa Haah',3
L'affichage de l'Intent Share est cool sur l'appareil photo : #google #nexusprime,0
“@42Hermy: @Reddclay81 now that were done prasing @Apple 's #iOS5 Everyone go subscribe to notsosuperpro! #shamlessselfpromotion”,2
@Blogger loves @Apple iPhone. My blogpost finally done through iPhone apps.,0
Over the weekend @Apple sold more than 4 000 000 iPhones. That’s about 16 iPhones sold every second.,2
RememberiN wen @apple and @blackberry were just fruit #nostalgia,2
I just noticed that #google+ has introduced real time search.,2
Fight: Galaxy Nexus vs. Droid RAZR vs. iPhone 4S http://t.co/P3qHh63d #Android #iPhone #Google,2
228MB for what is basically a glorified chat client. Oh Microsoft. #lync #microsoft http://t.co/oktrAysu,1
@tando_m @nonimsi sorry to butt in but there is one :) I can't remember what it's called though. #Google,2
Is there a way that I can post voice notes on #twitter??,2
Steve's last Design is apparently the @apple #apple #iPhone 5 | http://t.co/DIfQTmwm,2
