text,opinion
Finally got the @apple IPhone thanks to @sprint getting with the times,0
#stupid fucking #Twitter #Twitterapp give me my Damn #mentions NOOWWWWWW!!!!! UGH! #DRAWLIN AS ALWAYS #TMW #PROMOALLDAY #FOLLOWLIMITISGAY TO,1
Panoramas sur ICS ! #google #nexusprime,2
@WEirDOsRunSHIT lol #google,2
#Google unveils Android 4.0 ‘Ice Cream Sandwich’ http://t.co/dciffpI1 via @BGR,2
@Reddclay81 now that were done prasing @Apple 's #iOS5 Everyone go subscribe to notsosuperpro! #shamlessselfpromotion,0
Tips for Reaching Out to Twitter's 50 Million Daily Users http://t.co/IF3IVLWN #twitter #mediagofer #socialmedia @SMsavvy @PRmate @KMiones,0
Thoughts on Android 4.0 #ICS? Excited to play with the new features. #android #google,0
#Twitter.... Side Affects include: Procrastination No Sleep Unable to Focus on ANYTHING Subtweeting RT TT and Low Batteries,1
Nice. Duim navigatie voor de tablet apps :) #augnl #microsoft,3
#google #icecream #galaxy #nexus http://t.co/gkoHBpN8,2
WebGL infinite bookcase UI http://t.co/bvu1qtkT #google,2
@KylieMessier yeahh you did! It was about time. Caught the #twitter bug and now i'm hooked!,1
#Google #IceCreamSandwich Debuts as IPhone Sets Record: Tech. http://t.co/TrENUYF4,2
RT @Yvandavid: Que lo mataron por #Twitter ya RT @Yonopienso_: ¿Que le paso a Osmel?xD.,3
Echelon Quality Management System pdf ebook: http://t.co/sPVYoB8r #google,2
Soy FAN de #Google http://t.co/bGBhZROX http://t.co/iLNouVGK http://t.co/RfFixdi4 http://t.co/pdRns1pK,2
Thanks to a 90 minute wait on hold half an hour actually talking to someone the @Apple tech decides to send me an email to fix my phone,1
#Occupy #Twitter...Let&#39;s make Twitter a Social Media not a just a Bulletin Board. Engage! Interact! Socialize!,0
RT @Microsoft_EDU: Quality #education is vital. Attend #Microsoft & #Desire2Learn session at #EDUCAUSE http://t.co/Gym6pUUx #EDU11,2
@VentureBeat I like the #google virtual bookcase thank you for sharing,0
Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/a0wncHmI,1
RT @42Hermy: @Reddclay81 now that were done prasing @Apple 's #iOS5 Everyone go subscribe to notsosuperpro! #shamlessselfpromotion,0
It would have taken me 15 mins to write this with my #Blackberry. Thank u @Apple 4s for converting me and showing me the grass is greener!,0
@TreyRatcliff Congrats on making it to the #google #android 4.0 demo :) http://t.co/EPIv7ny5 #icecreamsandwich,0
A nigga can't even go to sleep nd wake up good ppl be trip'n over #Twitter,1
Thank You Steve : A Song Created for Steve Jobs http://t.co/2vtX8ZJf via @TechHamlet @AzRmusic @Apple #stevejobs #apple,0
@JakeDizzleWins We Need To Speak Sum Real Shit On #Twitter,2
@apple: Multiple times siri is ""having trouble connecting to the network."" Siri needs servers (and some exercise!),1
RT @Apple sells 4 million iPhone 4S in 3 days http://t.co/vElmtzNS via @reuters,2
I tried to explain why you would do ""The #Twitter "" : &#8220;The Twitter&#8221;: http://t.co/opjnrXlb @jefferypjacobs,0
el momento en el que me puedo desahogar si efectividamente es en #twitter,3
My #Twitter acting funnyyyyyyy....,0
#LOVATICS! Wanna be in a fan book for @ddlovato let me know and ill send wat needs2b in it via #twitter,2
RT @MikeMcCready: Don’t Cast Your Google Adwords Net Too Wide | Mike McCready http://t.co/ms06fehi #google #adwords,2
#Microsoft en el futuro: #Kinect y su tecnología avanzada http://t.co/JOVFeZRl,3
Cat accusing tiger for roaring #Samsung on @Apple,0
#Microsoft arrogance again - Ballmer says you need to be a computer scientist to use #Android http://t.co/pltitgeI,1
Some1 shld create a Business where they take ppl's #twitter streams over a period of time & make them into a nice book. #keepsake #urwelcome,2
#Microsoft #Silverlight v4.0.60831 &amp; v5.0.60818 RC | fanSte.nl http://t.co/b4IRd1qa via @pryourblog,2
@thatstevegray done that buddy just surprised that there's no option from @apple & if you turn it back on it brings back the pics u delete,1
#google เริ่มเปิดต้วระบบปฎิบัติการ Android 4.0 Ice Cream Sandwich แล้ว,3
Damn you @apple for breaking wififofum! It continued to work in ios 4. Was one of my most used apps. Damn Apple's overbearing policies!,1
Tweet number 1000 shout out to all my followers #Twitter,2
@apple @siri is efffing amazing!!,0
@macworld_brasil vcs conseguiram fazer funcionar o find my Mac? O meu sempre pede para reportar o erro a @Apple !,3
#Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/mTdvRoIj,2
RT @CNNEE: #Skype ya es parte de #Microsoft http://t.co/f54UXNwi,3
#SMAU Milano & #I9 domani un posto in prima fila!Vi aspetto 11:30 area sessioni tecniche #Microsoft stay tunef!,3
Steve Ballmer: #Nokia to reveal multiple #Windows Phone devices next week #Microsoft may make their own - http://t.co/KnmpXSW0,2
RT @RossMistry: #Microsoft Codename ""Data Explorer"" CTP Coming Next Month http://t.co/NkhuoM7U #SQLServer #SQL2012 #SQLAzure,2
Samsung Galaxy Nexus Google Android 4.0 Live Blog : http://t.co/wwSYXAbn #android #google #mobile #news,2
I'm so ready for Ice Cream Sandwich! #ICS #Nexus #Google #Android #SiriWho? http://t.co/Cjonncvk @GetGlue #Android,0
I want the new #google #galaxynexus. Android 4.0 is going to be the fucks,1
@LOvely_MsToya relaxin my mind! And #twitter,0
#Microsoft lanza sitio oficial de #Skype http://t.co/fWDALlIe,3
